scheme_name,page_url,pdf_url,status,saved_path
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/MoE DO letter dt 18.06.2024 reg ATL Period and Curriculum.pdf,DOWNLOADED,Scheme_PDFs/Space Module/MoE DO letter dt 18.06.2024 reg ATL Period and Curriculum.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/OperationalATLsInIndia.pdf,DOWNLOADED,Scheme_PDFs/Space Module/OperationalATLsInIndia.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/SIPHandBook_Digital.pdf,DOWNLOADED,Scheme_PDFs/Space Module/SIPHandBook_Digital.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/Tranche-2-disbursed.pdf,DOWNLOADED,Scheme_PDFs/Space Module/Tranche-2-disbursed.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/Tranche-3-disbursed.pdf,DOWNLOADED,Scheme_PDFs/Space Module/Tranche-3-disbursed.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/space-module-level-1.pdf,DOWNLOADED,Scheme_PDFs/Space Module/space-module-level-1.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/space-module-level-2.pdf,DOWNLOADED,Scheme_PDFs/Space Module/space-module-level-2.pdf
Space Module,https://aim.gov.in/space-module.php,https://aim.gov.in/pdf/space-module-level-3.pdf,DOWNLOADED,Scheme_PDFs/Space Module/space-module-level-3.pdf
Space Module,https://aim.gov.in/space-module.php,https://atl.aim.gov.in/cgrms/register/ATL_FAQs.pdf,DOWNLOADED,Scheme_PDFs/Space Module/ATL_FAQs.pdf
Space Module,https://aim.gov.in/space-module.php,https://www.aim.gov.in/pdf/AIM_EToC_Book_4.pdf,DOWNLOADED,Scheme_PDFs/Space Module/AIM_EToC_Book_4.pdf
Space Module,https://aim.gov.in/space-module.php,https://www.aim.gov.in/pdf/AIM_EToC_Book_Launch.pdf,DOWNLOADED,Scheme_PDFs/Space Module/AIM_EToC_Book_Launch.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/ATLMarathon2019Announcement.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATLMarathon2019Announcement.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/ATL_Calendar_2021_to_2022.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Calendar_2021_to_2022.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/ATLs-of-the-Month-April-to-July-2022.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATLs-of-the-Month-April-to-July-2022.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/Marathon2021-22b.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Marathon2021-22b.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/MyATL-User-Manual.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/MyATL-User-Manual.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/SoM_September_2023.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/SoM_September_2023.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/images/AIoT-Integration-Manual.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/AIoT-Integration-Manual.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/images/ATL-Marathon-Top-400-Teams.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL-Marathon-Top-400-Teams.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/images/Final-Results_Tinkerpreeur-2022.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Final-Results_Tinkerpreeur-2022.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/images/Tinkerpreneur-2023-Results.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Tinkerpreneur-2023-Results.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/2023-24.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/2023-24.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL-Guidebook.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL-Guidebook.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL-calendar-2025.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL-calendar-2025.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL-calendar.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL-calendar.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATLMarathon2020_Top30Teams_Final.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATLMarathon2020_Top30Teams_Final.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_6038List.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_6038List.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_Calendar_2022-23.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Calendar_2022-23.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_Community_Day.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Community_Day.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_Orientation_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Orientation_Brochure.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_SIP_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_SIP_Brochure.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_Teacher_Book_high_res.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Teacher_Book_high_res.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/ATL_Teacher_of_change_book.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_Teacher_of_change_book.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/Assessment-Report-of-Atal-tinkering-Labs.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Assessment-Report-of-Atal-tinkering-Labs.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/MoE DO letter dt 18.06.2024 reg ATL Period and Curriculum.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/MoE DO letter dt 18.06.2024 reg ATL Period and Curriculum.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/OperationalATLsInIndia.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/OperationalATLsInIndia.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/SIPHandBook_Digital.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/SIPHandBook_Digital.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/SoM_October-2023.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/SoM_October-2023.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/TINKERPRENEUR-2025-TOP-100-RESULT.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/TINKERPRENEUR-2025-TOP-100-RESULT.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/Tranche-2-disbursed.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Tranche-2-disbursed.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/Tranche-3-disbursed.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/Tranche-3-disbursed.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://aim.gov.in/pdf/equipment-manual-pdf.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/equipment-manual-pdf.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://atl.aim.gov.in/cgrms/register/ATL_FAQs.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/ATL_FAQs.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://www.aim.gov.in/pdf/AIM_EToC_Book_4.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/AIM_EToC_Book_4.pdf
Atal Tinkering Labs,https://aim.gov.in/atl.php,https://www.aim.gov.in/pdf/AIM_EToC_Book_Launch.pdf,DOWNLOADED,Scheme_PDFs/Atal Tinkering Labs/AIM_EToC_Book_Launch.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/images/SSC-Combined-Final-Results-24-11.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SSC-Combined-Final-Results-24-11_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Calendar-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Calendar-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Guidebook.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Guidebook_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Marathon-2022-23-Top-100-Teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Marathon-2022-23-Top-100-Teams_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Marathon-23-24-Top-150-Teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Marathon-23-24-Top-150-Teams_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Newsletter-April-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-April-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Newsletter-February-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-February-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Newsletter-Jan-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-Jan-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Newsletter-March-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-March-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/ATL-Newsletter-May-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-May-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/Assessment-Report-of-Atal-tinkering-Labs.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Assessment-Report-of-Atal-tinkering-Labs_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/Final-List-Top-1000-teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Final-List-Top-1000-teams_2.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/LIPI-Public-consultation.pdf,DOWNLOADED,Scheme_PDFs/About AIM/LIPI-Public-consultation_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/Results-Top-500-Teams-ATL-Marathon-2023-24.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Results-Top-500-Teams-ATL-Marathon-2023-24_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/SoM-November-2023.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-November-2023_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/SoM_December_2023.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_December_2023_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/SoM_January 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_January 2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Startup20_Communique_2023_India_1.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/TINKERPRENEUR-2025-TOP-100-RESULT.pdf,DOWNLOADED,Scheme_PDFs/About AIM/TINKERPRENEUR-2025-TOP-100-RESULT_2.pdf
About AIM,https://aim.gov.in/index.php,https://aim.gov.in/pdf/Tinkerpreneur-2024-Brochure.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Tinkerpreneur-2024-Brochure_1.pdf
About AIM,https://aim.gov.in/index.php,https://niti.gov.in/sites/default/files/2023-08/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRE.pdf,DOWNLOAD_FAILED: HTTP 403,
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/SoM_February_2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_February_2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/AIM_EToC_Book_4.pdf,DOWNLOADED,Scheme_PDFs/About AIM/AIM_EToC_Book_4_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/ATL-calendar-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-calendar-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/ATL-calendar.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-calendar_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/Final-List-Top-1000-teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Final-List-Top-1000-teams_3.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-April-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-April-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-August-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-August-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-December-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-December-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-February-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-February-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-January-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-January-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-July-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-July-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-June-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-June-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-March-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-March-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-May-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-May-2026_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-November-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-November-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-October-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-October-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM-September-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-September-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_April 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_April 2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_April-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_April-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_August-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_August-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_December-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_December-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_February-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_February-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_January-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_January-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_July-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_July-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_June-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_June-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_June-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_June-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_March 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_March 2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_March-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_March-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_May-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_May-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_May-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_May-2025_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_November-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_November-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_October-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_October-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/SoM_September-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_September-2024_1.pdf
About AIM,https://aim.gov.in/index.php,https://www.aim.gov.in/pdf/TINKERPRENEUR-2025-TOP-100-RESULT.pdf,DOWNLOADED,Scheme_PDFs/About AIM/TINKERPRENEUR-2025-TOP-100-RESULT_3.pdf
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://dcmsme.gov.in/schemes/clcs-tus/Operational_Guidelines_ZED.pdf,"DOWNLOAD_FAILED: HTTPConnectionPool(host='dcmsme.gov.in', port=80): Max retries exceeded with url: /schemes/clcs-tus/Operational_Guidelines_ZED.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7868f1aee0f0>, 'Connection to dcmsme.gov.in timed out. (connect timeout=20)'))",
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/Design-Guidelines-CLCS-TUS-2019-2020.pdf,"DOWNLOAD_FAILED: HTTPConnectionPool(host='www.dcmsme.gov.in', port=80): Max retries exceeded with url: /schemes/Design-Guidelines-CLCS-TUS-2019-2020.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7868f20618e0>, 'Connection to www.dcmsme.gov.in timed out. (connect timeout=20)'))",
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/DigitalMSME-Guideline-CLCS-TUS-2019-2020.pdf,"DOWNLOAD_FAILED: HTTPConnectionPool(host='www.dcmsme.gov.in', port=80): Max retries exceeded with url: /schemes/DigitalMSME-Guideline-CLCS-TUS-2019-2020.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7868f25a7c80>, 'Connection to www.dcmsme.gov.in timed out. (connect timeout=20)'))",
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/Guidlines.07.8.19.pdf,"DOWNLOAD_FAILED: HTTPConnectionPool(host='www.dcmsme.gov.in', port=80): Max retries exceeded with url: /schemes/Guidlines.07.8.19.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x78690a86c800>, 'Connection to www.dcmsme.gov.in timed out. (connect timeout=20)'))",
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/IPR-Guidelines-CLCS-TUS-2019-2020.pdf,DOWNLOAD_FAILED: domain circuit-breaker tripped,
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/Incubator-Guidelines-CLCS-TUS-2019-2020.pdf,DOWNLOAD_FAILED: domain circuit-breaker tripped,
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,http://www.dcmsme.gov.in/schemes/clcs-tus/LEAN-Operational-Guidlelines.pdf,DOWNLOAD_FAILED: domain circuit-breaker tripped,
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,https://champions.gov.in/Docs/Success_Stories.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/Success_Stories_1.pdf
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,https://champions.gov.in/Docs/TestimonialbyFHRAI.pdf,DOWNLOADED,Scheme_PDFs/MSME CHAMPIONS/TestimonialbyFHRAI_1.pdf
MSME CHAMPIONS,https://champions.gov.in/MSME_Ministry_entrepreneurs/PMEGP_bank_loan_finance/old_existing_Schemes.htm,"https://sidbi.in/files/circulars/ISS-for-MSMEs,-2018---Circular-and-FAQs.pdf",DOWNLOAD_FAILED: HTTP 404,
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Resources/AIM_Brochure.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/CTB-75-womenpreneurs-of-India.pdf,DOWNLOADED,Scheme_PDFs/Resources/CTB-75-womenpreneurs-of-India.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/images/NPI_Handbook.pdf,DOWNLOADED,Scheme_PDFs/Resources/NPI_Handbook.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/AI-Prenuers-Coffee-Table-Book-final.pdf,DOWNLOADED,Scheme_PDFs/Resources/AI-Prenuers-Coffee-Table-Book-final.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/AIM-CSR-Guidebook.pdf,DOWNLOADED,Scheme_PDFs/Resources/AIM-CSR-Guidebook.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/AIM_HealthcareCTB.pdf,DOWNLOADED,Scheme_PDFs/Resources/AIM_HealthcareCTB.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES.pdf,DOWNLOADED,Scheme_PDFs/Resources/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/ATL_Orientation_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Resources/ATL_Orientation_Brochure.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/Agriculture-and-Allied-Sectors.pdf,DOWNLOADED,Scheme_PDFs/Resources/Agriculture-and-Allied-Sectors.pdf
Resources,https://aim.gov.in/resources.php,https://aim.gov.in/pdf/EIC_guidelines_2019.pdf,DOWNLOADED,Scheme_PDFs/Resources/EIC_guidelines_2019.pdf
